customer_id,tenure_months,contract_type,is_senior_citizen,partner,dependents,has_phone_service,has_internet_service,has_online_security,has_tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,payment_method,paperless_billing,churn
C1505,5,month-to-month,0,0,1,1,fiber,0,0,0,1,99.21655159968614,496.0827579984307,electronic-check,0,1
C1506,57,month-to-month,0,1,1,0,fiber,1,1,1,0,79.14582497526915,4511.312023590342,mailed-check,1,0
C1507,21,month-to-month,0,0,0,1,none,1,0,1,1,88.16046049135488,1851.3696703184526,electronic-check,1,1
C1508,25,month-to-month,1,0,1,1,dsl,1,1,1,0,57.35799690690928,1433.9499226727319,credit-card,0,0
C1509,2,one-year,0,1,0,1,dsl,1,1,0,0,147.30759253123944,294.6151850624789,mailed-check,0,0
C1510,40,month-to-month,0,0,0,1,fiber,1,1,1,0,68.0766491067972,2723.0659642718883,bank-transfer,1,0
C1511,59,two-year,0,0,0,1,fiber,1,0,0,1,103.63554369010907,6114.497077716435,electronic-check,0,0
C1512,13,month-to-month,0,1,1,1,none,1,1,0,1,55.39722160417928,720.1638808543306,electronic-check,0,0
C1513,11,one-year,0,1,0,0,fiber,0,0,0,1,81.24261619607522,893.6687781568274,credit-card,0,0
C1514,11,two-year,0,1,0,1,fiber,1,1,0,1,80.12272827670797,881.3500110437877,bank-transfer,0,0
C1515,12,one-year,1,1,1,1,dsl,1,1,0,0,85.8344165381073,1030.0129984572877,mailed-check,0,1
C1516,24,month-to-month,0,1,0,1,fiber,0,0,0,0,44.5599142554527,1069.437942130865,credit-card,0,0
C1517,44,one-year,0,1,1,1,dsl,1,0,0,1,81.68327343720199,3594.064031236888,credit-card,0,0
C1518,18,month-to-month,0,1,0,1,dsl,0,1,0,1,55.5137601724811,999.2476831046598,electronic-check,1,0
C1519,54,month-to-month,0,0,1,1,fiber,1,0,0,1,94.58372485517312,5107.521142179348,bank-transfer,0,0
C1520,44,month-to-month,0,0,0,1,dsl,0,1,1,0,43.65313241024787,1920.7378260509063,credit-card,0,0
C1521,7,month-to-month,1,1,0,1,dsl,0,1,0,1,79.17699345347648,554.2389541743354,electronic-check,0,1
C1522,52,month-to-month,0,0,1,1,fiber,0,0,1,0,69.15076932097782,3595.8400046908464,mailed-check,0,0
C1523,54,two-year,0,0,0,1,fiber,1,0,0,0,125.64717555638991,6784.947480045055,credit-card,1,0
C1524,31,one-year,0,1,1,1,fiber,0,0,1,0,103.53362004505274,3209.542221396635,mailed-check,1,0
C1525,50,month-to-month,0,0,0,1,fiber,1,1,1,0,111.17492011652361,5558.74600582618,mailed-check,0,1
C1526,43,two-year,1,1,1,1,none,1,0,1,0,46.85334669974158,2014.6939080888878,electronic-check,1,0
C1527,69,month-to-month,1,0,0,1,fiber,1,1,1,0,58.49911002003521,4036.4385913824294,bank-transfer,1,0
C1528,17,two-year,0,1,0,1,fiber,1,0,1,0,69.87795059803953,1187.925160166672,mailed-check,1,0
C1529,21,month-to-month,0,0,0,1,dsl,1,0,1,1,104.33676254158661,2191.072013373319,credit-card,1,0
C1530,36,month-to-month,0,0,1,1,fiber,1,0,0,1,81.28228882023939,2926.162397528618,bank-transfer,1,0
C1531,55,one-year,0,0,1,1,dsl,1,0,0,1,47.52467276391249,2613.857002015187,bank-transfer,0,0
C1532,58,one-year,1,1,1,1,none,0,0,0,0,48.792765538028576,2829.9804012056575,electronic-check,0,0
C1533,2,one-year,0,0,1,1,fiber,1,1,0,0,105.77414629419792,211.54829258839584,credit-card,0,1
C1534,27,two-year,0,0,1,1,fiber,1,0,0,1,82.25020161097926,2220.75544349644,credit-card,1,0
C1535,34,one-year,0,1,0,1,dsl,0,0,0,0,71.57384064864358,2433.510582053882,electronic-check,0,0
C1536,60,one-year,0,1,0,1,dsl,1,1,1,0,69.08838367422618,4145.303020453571,electronic-check,1,0
C1537,53,two-year,0,0,0,1,fiber,0,1,0,0,96.86186982063273,5133.679100493535,bank-transfer,0,0
C1538,62,one-year,0,0,0,1,dsl,0,1,1,0,38.36874384777008,2378.862118561745,mailed-check,0,0
C1539,6,month-to-month,0,0,0,1,dsl,1,1,1,0,71.55583214091574,429.3349928454944,mailed-check,0,0
C1540,48,two-year,0,0,1,1,fiber,1,0,1,0,73.34863677530373,3520.734565214579,mailed-check,0,0
C1541,30,month-to-month,0,1,0,1,fiber,0,0,1,0,32.62269553749026,978.6808661247078,mailed-check,1,1
C1542,57,one-year,0,0,1,1,fiber,1,1,1,0,63.77795773036409,3635.343590630753,credit-card,0,0
C1543,60,two-year,0,0,0,1,fiber,0,0,1,0,138.59573229743725,8315.743937846235,credit-card,0,0
C1544,23,one-year,0,1,1,1,fiber,0,1,0,0,44.949767885322764,1033.8446613624235,electronic-check,1,0
C1545,19,one-year,0,0,1,1,fiber,1,1,1,0,73.78119879207439,1401.8427770494134,electronic-check,1,0
C1546,36,one-year,1,0,1,0,dsl,0,0,1,0,20.0,720.0,mailed-check,0,0
C1547,3,month-to-month,0,0,0,1,fiber,1,0,0,1,65.83262471955219,197.49787415865654,electronic-check,0,0
C1548,19,two-year,0,1,0,1,dsl,1,1,0,0,37.76876371555953,717.6065105956311,credit-card,1,0
C1549,59,month-to-month,0,1,0,1,none,0,0,0,0,59.44537610157627,3507.277189993,mailed-check,1,0
C1550,23,month-to-month,0,0,0,1,dsl,0,1,0,1,82.78500340420621,1904.0550782967427,mailed-check,0,1
C1551,49,month-to-month,0,0,1,1,fiber,1,1,0,1,36.22702241859889,1775.1240985113457,credit-card,1,0
C1552,48,month-to-month,0,1,1,1,none,1,1,0,1,77.23103866426364,3707.0898558846548,bank-transfer,1,0
C1553,50,month-to-month,0,0,1,1,dsl,1,1,0,0,46.60679112931026,2330.339556465513,mailed-check,0,0
C1554,35,one-year,0,0,1,1,fiber,0,0,1,0,29.93639918775964,1047.7739715715875,electronic-check,0,0
C1555,65,month-to-month,0,1,0,1,fiber,1,1,0,1,99.48112144286519,6466.272893786238,bank-transfer,0,0
C1556,33,month-to-month,0,1,1,1,fiber,0,1,1,1,41.157750595545714,1358.2057696530085,credit-card,1,0
C1557,35,month-to-month,0,1,0,1,dsl,0,1,0,1,57.28484182656542,2004.9694639297898,bank-transfer,0,0
C1558,5,month-to-month,0,0,1,1,none,0,0,0,0,52.87787189372879,264.38935946864393,bank-transfer,0,0
C1559,38,one-year,0,0,1,1,fiber,1,1,1,0,76.5065219396275,2907.247833705845,mailed-check,0,0
C1560,41,month-to-month,0,0,1,1,none,0,1,0,1,70.96906932449325,2909.731842304223,bank-transfer,1,0
C1561,57,month-to-month,0,0,0,1,fiber,1,0,0,0,65.04304362545058,3707.453486650683,electronic-check,0,0
C1562,11,month-to-month,1,1,0,1,dsl,0,1,0,0,48.737909346907145,536.1170028159786,mailed-check,0,0
C1563,2,month-to-month,0,0,1,1,fiber,1,1,0,1,62.04092005446839,124.08184010893677,credit-card,1,0
C1564,17,month-to-month,0,0,1,1,dsl,1,1,0,1,78.81524938551495,1339.8592395537542,electronic-check,1,0
C1565,39,month-to-month,0,1,1,1,dsl,0,1,0,1,73.53678683201292,2867.934686448504,mailed-check,0,0
C1566,20,one-year,0,1,0,1,fiber,1,0,0,0,103.65307248051559,2073.0614496103117,bank-transfer,0,1
C1567,14,one-year,0,0,0,1,dsl,0,0,1,0,92.8903197975367,1300.464477165514,electronic-check,0,1
C1568,25,month-to-month,0,1,0,1,dsl,0,0,0,0,103.19395163095298,2579.8487907738245,mailed-check,1,0
C1569,7,two-year,0,1,1,0,fiber,0,1,1,0,110.60225536785859,774.2157875750102,mailed-check,0,0
C1570,41,month-to-month,1,0,0,1,dsl,0,0,1,0,75.61256725396271,3100.1152574124712,credit-card,0,1
C1571,43,month-to-month,0,0,1,0,dsl,0,0,1,1,95.60864257541624,4111.171630742899,mailed-check,1,1
C1572,13,two-year,0,0,0,0,dsl,0,1,1,0,80.07075635481182,1040.9198326125536,credit-card,1,0
C1573,1,month-to-month,0,0,1,1,dsl,0,0,1,0,109.80287846664429,109.80287846664429,bank-transfer,0,0
C1574,36,two-year,0,1,1,1,none,1,0,1,1,20.0,720.0,mailed-check,1,0
C1575,68,month-to-month,0,1,0,1,fiber,0,0,1,1,60.53316129994018,4116.254968395932,mailed-check,0,0
C1576,37,month-to-month,0,0,1,0,fiber,0,1,0,1,82.30221394946912,3045.1819161303574,bank-transfer,0,0
C1577,40,month-to-month,0,0,1,1,dsl,1,1,0,1,87.09882497763053,3483.9529991052214,mailed-check,1,0
C1578,61,one-year,1,1,1,1,dsl,1,0,0,0,69.47084020566633,4237.721252545646,mailed-check,1,0
C1579,59,one-year,0,0,0,1,fiber,0,0,1,0,20.124990880982466,1187.3744619779654,electronic-check,1,0
C1580,13,one-year,0,0,1,1,fiber,0,1,0,1,64.67327169201106,840.7525319961437,credit-card,1,0
C1581,1,month-to-month,1,0,0,1,dsl,0,1,1,0,94.48614205169525,94.48614205169525,mailed-check,0,1
C1582,69,month-to-month,0,0,0,1,fiber,1,1,1,1,60.530462853313736,4176.601936878647,mailed-check,1,0
C1583,16,month-to-month,0,1,1,1,fiber,0,1,0,0,72.77504852841078,1164.4007764545725,credit-card,1,0
C1584,27,month-to-month,1,0,0,1,dsl,1,0,1,0,127.49647826121202,3442.4049130527246,electronic-check,0,0
C1585,65,two-year,0,1,1,1,none,0,1,1,0,64.39367960605311,4185.589174393453,credit-card,0,0
C1586,34,month-to-month,1,0,0,1,dsl,0,0,0,1,65.27853847362987,2219.4703081034154,mailed-check,0,1
C1587,4,one-year,0,0,1,1,fiber,1,1,1,1,75.82518634453244,303.30074537812976,bank-transfer,1,1
C1588,64,one-year,0,1,0,1,fiber,0,1,0,0,77.12616590781323,4936.074618100047,bank-transfer,0,0
C1589,39,month-to-month,1,0,1,1,fiber,0,1,1,0,74.0385403101607,2887.5030720962673,electronic-check,1,0
C1590,55,one-year,0,1,1,1,dsl,0,1,1,1,81.79602345214121,4498.781289867767,electronic-check,1,0
C1591,35,month-to-month,0,0,1,1,fiber,1,0,0,1,34.298036650480064,1200.4312827668023,mailed-check,1,1
C1592,44,month-to-month,0,0,1,1,fiber,0,0,0,0,66.36385558157575,2920.009645589333,electronic-check,1,0
C1593,22,month-to-month,1,0,0,1,fiber,0,0,0,0,33.14865612050926,729.2704346512037,mailed-check,0,0
C1594,46,month-to-month,0,0,0,1,none,1,1,1,1,71.67901258294562,3297.2345788154985,bank-transfer,0,0
C1595,30,month-to-month,0,0,1,1,fiber,1,0,1,0,88.13727562968137,2644.118268890441,electronic-check,0,1
C1596,10,month-to-month,0,1,0,1,none,0,1,0,1,65.8390950969096,658.390950969096,mailed-check,0,0
C1597,9,month-to-month,0,1,1,0,fiber,0,1,0,1,41.59484064837143,374.35356583534286,credit-card,0,0
C1598,66,month-to-month,0,0,1,1,fiber,1,0,0,0,57.07244392817124,3766.7812992593017,electronic-check,1,0
C1599,13,one-year,0,0,0,1,dsl,0,1,1,0,124.03027328860134,1612.3935527518174,mailed-check,1,0
C1600,9,one-year,0,1,0,1,fiber,0,1,1,0,113.49090961640081,1021.4181865476073,mailed-check,1,0
C1601,0,month-to-month,0,1,1,1,none,1,0,0,1,53.73352289642532,0.0,credit-card,1,1
C1602,4,month-to-month,0,0,0,1,fiber,0,1,0,1,53.58435693592556,214.33742774370225,bank-transfer,0,0
C1603,19,one-year,0,0,1,1,dsl,0,1,0,1,66.73656599932653,1267.9947539872041,credit-card,1,0
C1604,7,month-to-month,0,1,0,1,fiber,1,0,1,0,107.19035237441697,750.3324666209188,mailed-check,1,1
C1605,42,one-year,1,0,0,1,fiber,0,0,0,0,20.0,840.0,credit-card,1,0
C1606,0,month-to-month,0,1,0,1,dsl,0,1,0,1,53.34483618682717,0.0,credit-card,1,1
C1607,56,month-to-month,0,0,0,1,fiber,0,0,0,1,82.33957459683498,4611.016177422759,mailed-check,1,1
C1608,63,month-to-month,0,1,0,1,dsl,1,1,1,0,78.876388509174,4969.2124760779625,bank-transfer,1,0
C1609,27,month-to-month,0,1,1,1,dsl,0,0,1,1,57.170521183729214,1543.6040719606888,credit-card,0,1
C1610,36,one-year,0,0,0,1,fiber,1,1,0,0,62.43125472247853,2247.525170009227,credit-card,0,0
C1611,46,month-to-month,0,1,0,1,fiber,1,0,1,0,79.92883161355131,3676.7262542233602,electronic-check,1,0
C1612,36,one-year,0,0,1,1,fiber,0,0,0,1,57.68811099070346,2076.7719956653245,electronic-check,1,0
C1613,48,two-year,1,0,1,1,fiber,1,1,0,1,38.09668013661066,1828.6406465573116,mailed-check,1,0
C1614,43,month-to-month,0,0,1,1,fiber,0,0,0,1,64.43788072094401,2770.8288710005922,mailed-check,1,0
C1615,55,one-year,0,0,0,1,fiber,0,0,0,1,75.68070135441116,4162.438574492614,mailed-check,1,0
C1616,27,month-to-month,0,1,0,1,fiber,0,1,1,1,20.0,540.0,electronic-check,0,0
C1617,5,month-to-month,1,0,1,1,dsl,1,0,0,0,81.7666952762547,408.8334763812735,mailed-check,0,1
C1618,60,one-year,0,0,1,1,dsl,0,0,0,1,99.2252700697542,5953.516204185252,credit-card,1,0
C1619,19,month-to-month,0,0,1,1,dsl,0,0,1,0,59.28231882798164,1126.3640577316512,credit-card,0,1
C1620,1,month-to-month,0,0,1,1,fiber,0,1,0,1,59.82653166625242,59.82653166625242,bank-transfer,1,0
C1621,72,month-to-month,0,1,0,1,fiber,1,0,1,1,47.84748248374856,3445.018738829896,mailed-check,1,0
C1622,36,month-to-month,0,0,0,1,fiber,1,1,0,1,65.4284719236664,2355.42498925199,credit-card,0,0
C1623,19,two-year,0,1,0,1,dsl,0,1,0,1,53.254844156727884,1011.8420389778298,credit-card,0,0
C1624,25,two-year,1,1,0,1,fiber,0,0,0,1,113.4281671619043,2835.7041790476073,bank-transfer,0,0
C1625,28,one-year,1,1,0,1,dsl,0,1,0,1,73.73819327157793,2064.6694116041817,credit-card,0,0
C1626,0,one-year,0,0,1,1,fiber,0,1,1,0,20.0,0.0,bank-transfer,1,0
C1627,34,month-to-month,1,0,0,1,none,1,1,0,1,87.11603906400417,2961.9453281761416,bank-transfer,0,1
C1628,69,month-to-month,0,0,1,1,dsl,1,1,1,1,121.574194682113,8388.619433065796,electronic-check,0,0
C1629,58,month-to-month,0,0,1,1,fiber,1,0,1,1,85.27204150843035,4945.7784074889605,credit-card,0,1
C1630,68,month-to-month,0,1,1,1,fiber,1,0,1,1,105.70049708785812,7187.6338019743525,electronic-check,1,0
C1631,32,month-to-month,0,1,0,1,dsl,1,0,0,0,90.31543668183545,2890.0939738187344,credit-card,1,0
C1632,50,two-year,0,0,1,1,none,1,1,1,0,99.72951591526892,4986.475795763446,electronic-check,1,0
C1633,11,month-to-month,0,0,0,1,dsl,1,1,1,0,98.26879686409993,1080.9567655050992,bank-transfer,0,0
C1634,19,month-to-month,0,0,1,1,none,0,0,1,0,98.61256196757401,1873.6386773839063,bank-transfer,0,0
C1635,52,month-to-month,0,0,0,1,dsl,0,1,0,0,79.50028274939903,4134.01470296875,bank-transfer,0,0
C1636,42,one-year,0,0,1,0,fiber,0,0,0,0,20.0,840.0,bank-transfer,1,0
C1637,49,one-year,0,0,0,0,fiber,0,1,1,1,37.32130732628013,1828.7440589877262,credit-card,0,0
C1638,28,month-to-month,0,0,1,1,none,0,0,1,1,37.87130430528821,1060.39652054807,mailed-check,0,0
C1639,56,month-to-month,0,1,1,1,fiber,0,0,0,0,20.0,1120.0,credit-card,1,0
C1640,38,one-year,1,1,1,1,dsl,1,0,1,1,56.957059255182294,2164.368251696927,electronic-check,0,0
C1641,55,month-to-month,0,1,1,1,dsl,0,1,1,1,112.46419729568234,6185.530851262529,credit-card,0,1
C1642,42,month-to-month,0,1,0,1,dsl,1,0,1,1,26.908716934691654,1130.1661112570496,credit-card,0,0
C1643,49,one-year,1,0,0,1,fiber,0,1,0,1,91.84225508515793,4500.270499172739,electronic-check,0,1
C1644,22,one-year,0,0,0,1,none,1,1,1,1,85.87311885018839,1889.2086147041446,bank-transfer,1,0
C1645,43,month-to-month,0,0,1,0,dsl,1,0,1,0,76.89906272131807,3306.659697016677,electronic-check,1,0
C1646,37,one-year,0,0,1,1,dsl,0,0,0,0,105.47741627243852,3902.664402080225,electronic-check,1,0
C1647,22,one-year,0,0,1,1,dsl,0,1,1,0,68.76057691246825,1512.7326920743017,mailed-check,0,0
C1648,44,month-to-month,0,1,1,1,dsl,0,1,0,0,115.64573697280244,5088.412426803307,mailed-check,0,0
C1649,51,two-year,0,0,1,1,fiber,0,0,0,0,64.01526365630824,3264.77844647172,bank-transfer,1,0
C1650,49,one-year,0,1,1,1,fiber,0,0,0,0,80.30091703889924,3934.744934906063,electronic-check,0,0
C1651,7,one-year,0,0,0,0,fiber,1,1,1,1,65.75193889829387,460.2635722880571,electronic-check,1,1
C1652,0,one-year,0,1,0,0,dsl,0,0,1,0,42.286065057384505,0.0,electronic-check,1,0
C1653,7,month-to-month,0,0,0,1,dsl,1,0,1,1,29.602434910898495,207.21704437628946,credit-card,0,0
C1654,28,month-to-month,0,1,0,1,dsl,1,0,1,1,87.25725657834971,2443.203184193792,mailed-check,1,0
C1655,4,month-to-month,0,0,0,1,none,1,0,1,0,110.41860268605942,441.67441074423766,mailed-check,1,1
C1656,46,month-to-month,0,0,0,1,fiber,0,1,1,0,77.32463384283625,3556.9331567704676,bank-transfer,1,0
C1657,33,month-to-month,0,0,0,0,dsl,0,1,1,0,85.41855277274547,2818.8122415006005,mailed-check,1,0
C1658,64,two-year,0,0,0,1,dsl,0,0,1,1,23.370349254809717,1495.702352307822,mailed-check,1,0
C1659,54,one-year,0,1,1,1,fiber,0,0,0,0,81.5577345056074,4404.1176633028,bank-transfer,1,0
C1660,42,one-year,0,0,1,1,dsl,0,1,1,0,20.0,840.0,electronic-check,0,0
C1661,29,two-year,0,1,1,1,fiber,0,1,1,0,34.132584100961424,989.8449389278812,credit-card,1,0
C1662,16,one-year,0,0,1,0,dsl,1,1,0,1,110.02578443315755,1760.4125509305209,bank-transfer,1,1
C1663,25,month-to-month,1,1,1,1,fiber,0,1,1,0,70.4095012381019,1760.2375309525473,mailed-check,0,0
C1664,7,month-to-month,0,0,1,1,dsl,1,1,0,0,73.17507993029201,512.2255595120441,bank-transfer,0,1
C1665,46,month-to-month,0,0,1,0,fiber,1,0,1,1,86.61403805539643,3984.245750548236,mailed-check,1,0
C1666,71,one-year,1,1,0,1,dsl,0,0,1,1,93.94390633587952,6670.017349847446,electronic-check,0,0
C1667,45,month-to-month,0,0,0,1,fiber,0,1,0,1,61.87517591389268,2784.3829161251706,electronic-check,0,0
C1668,67,one-year,0,0,1,1,dsl,0,1,0,0,78.78752145465512,5278.763937461893,electronic-check,1,0
C1669,32,month-to-month,0,1,0,1,fiber,0,0,1,0,67.91463583951305,2173.2683468644177,mailed-check,0,1
C1670,0,one-year,0,0,0,1,dsl,0,1,0,1,24.04045389220989,0.0,bank-transfer,1,0
C1671,18,one-year,0,1,0,1,dsl,0,1,1,0,59.36480535925052,1068.5664964665093,mailed-check,1,0
C1672,30,one-year,0,0,0,1,fiber,1,0,1,1,82.39142065053879,2471.742619516164,electronic-check,1,0
C1673,13,two-year,0,1,0,1,fiber,1,0,1,1,58.450523861323326,759.8568101972032,electronic-check,1,0
C1674,52,one-year,0,1,1,1,dsl,1,0,1,1,58.7227749348251,3053.584296610905,electronic-check,0,0
C1675,47,two-year,0,1,0,0,fiber,1,0,1,1,93.46596463711862,4392.900337944575,mailed-check,1,0
C1676,68,two-year,0,1,1,1,none,1,1,1,1,74.83356666312838,5088.6825330927295,credit-card,0,0
C1677,61,one-year,0,0,1,0,fiber,1,0,0,0,80.55625457192036,4913.931528887142,electronic-check,0,0
C1678,65,one-year,0,0,1,0,fiber,0,1,0,0,21.258297386452107,1381.789330119387,bank-transfer,1,0
C1679,63,month-to-month,0,1,0,1,dsl,0,1,0,0,83.44960032026573,5257.324820176741,electronic-check,1,0
C1680,69,month-to-month,1,0,1,0,fiber,0,1,1,0,36.74673353718357,2535.5246140656664,mailed-check,0,0
C1681,62,month-to-month,0,0,1,1,fiber,1,1,0,1,69.26436647779859,4294.390721623513,bank-transfer,1,0
C1682,72,month-to-month,0,0,1,0,dsl,1,0,1,0,38.10390041657111,2743.4808299931196,mailed-check,1,0
C1683,32,month-to-month,0,1,1,1,fiber,1,1,0,1,97.98776342347851,3135.6084295513124,credit-card,1,0
C1684,40,two-year,0,0,0,0,none,0,1,1,1,124.8882375133684,4995.529500534736,credit-card,0,0
C1685,47,two-year,0,0,1,0,fiber,0,1,1,0,65.57274506808417,3081.919018199956,mailed-check,0,1
C1686,12,one-year,0,1,1,1,fiber,0,0,1,0,65.29331273922467,783.519752870696,electronic-check,0,1
C1687,72,month-to-month,0,0,1,1,none,1,0,1,1,100.92248997090469,7266.419277905138,bank-transfer,0,0
C1688,30,month-to-month,0,1,1,1,fiber,1,0,1,0,87.15661100164407,2614.698330049322,electronic-check,1,1
C1689,67,month-to-month,0,1,0,1,fiber,1,0,0,0,67.86151779557642,4546.72169230362,mailed-check,1,0
C1690,3,month-to-month,0,1,1,1,fiber,0,0,1,0,81.04629657324048,243.13888971972145,mailed-check,0,0
C1691,18,month-to-month,1,0,1,1,dsl,1,1,0,0,130.8944039415001,2356.0992709470015,electronic-check,0,0
C1692,69,month-to-month,0,0,1,0,dsl,0,0,1,1,49.84388786424698,3439.2282626330416,bank-transfer,0,0
C1693,12,two-year,0,1,1,1,fiber,0,1,1,1,52.4234202148624,629.0810425783487,bank-transfer,0,1
C1694,22,one-year,0,1,1,1,dsl,0,0,1,0,93.83974832557567,2064.4744631626645,bank-transfer,0,0
C1695,0,month-to-month,0,1,1,1,dsl,0,1,0,1,133.37303153586544,0.0,bank-transfer,1,1
C1696,53,month-to-month,0,1,0,1,fiber,0,0,1,1,75.31647861665218,3991.773366682565,bank-transfer,0,0
C1697,70,month-to-month,0,1,1,0,none,0,1,0,0,20.0,1400.0,credit-card,0,0
C1698,14,month-to-month,0,1,0,1,fiber,0,0,1,0,81.71146192292008,1143.9604669208811,credit-card,1,1
C1699,64,two-year,0,0,0,1,fiber,1,1,0,1,54.25154370468901,3472.098797100097,mailed-check,1,0
C1700,70,month-to-month,0,1,1,1,fiber,0,1,0,1,84.28485639717775,5899.9399478024425,credit-card,1,0
C1701,14,month-to-month,0,1,0,0,dsl,1,1,0,1,29.22024486425402,409.0834280995563,bank-transfer,0,0
C1702,20,month-to-month,0,1,1,1,dsl,0,1,1,0,25.726306511919447,514.526130238389,bank-transfer,1,0
C1703,18,month-to-month,0,0,0,1,dsl,0,1,1,1,61.093882542770864,1099.6898857698754,bank-transfer,0,0
C1704,59,one-year,0,0,1,1,fiber,0,1,0,1,119.56749673844877,7054.482307568477,mailed-check,0,0
C1705,32,one-year,0,0,0,1,dsl,1,0,1,0,28.851487328703726,923.2475945185192,mailed-check,1,0
C1706,48,one-year,0,0,0,1,fiber,0,0,1,1,60.389634585137266,2898.702460086589,electronic-check,0,0
C1707,34,month-to-month,1,1,1,1,fiber,0,1,1,0,26.085882602631806,886.9200084894813,credit-card,0,0
C1708,43,month-to-month,0,0,0,1,fiber,1,1,0,0,78.69616589821392,3383.9351336231985,credit-card,1,0
C1709,10,month-to-month,0,1,0,1,dsl,1,1,0,1,76.64513065631267,766.4513065631268,electronic-check,1,0
C1710,71,two-year,0,1,0,1,dsl,1,1,1,0,27.282625857096974,1937.0664358538852,electronic-check,1,0
C1711,65,month-to-month,0,1,0,1,fiber,1,1,0,0,108.6319079937989,7061.074019596928,credit-card,1,0
C1712,45,month-to-month,0,1,0,1,none,0,1,1,1,20.0,900.0,bank-transfer,1,0
C1713,8,one-year,0,1,1,1,dsl,0,1,1,0,117.29358726502463,938.348698120197,credit-card,1,1
C1714,2,one-year,1,1,0,1,dsl,1,0,0,1,111.2340662029331,222.4681324058662,bank-transfer,1,0
C1715,25,month-to-month,0,0,0,0,fiber,0,1,0,0,79.17390755352987,1979.3476888382468,mailed-check,1,0
C1716,71,month-to-month,0,0,1,1,fiber,1,1,1,0,96.88333952761258,6878.717106460493,credit-card,1,0
C1717,47,month-to-month,0,0,1,0,fiber,1,0,1,1,64.65670805074548,3038.8652783850375,credit-card,1,0
C1718,65,two-year,0,0,1,1,fiber,1,0,1,1,23.78886937202894,1546.2765091818812,mailed-check,0,0
C1719,69,month-to-month,0,0,0,1,dsl,0,1,0,1,77.09456606494082,5319.525058480916,mailed-check,0,0
C1720,27,two-year,0,1,0,1,fiber,1,0,0,0,22.87247677456334,617.5568729132101,mailed-check,0,0
C1721,25,month-to-month,1,0,0,1,dsl,0,0,1,1,69.67359719481044,1741.8399298702611,mailed-check,1,0
C1722,24,two-year,0,0,0,1,fiber,0,0,1,0,32.89472232629546,789.4733358310909,mailed-check,0,0
C1723,11,one-year,0,0,1,1,dsl,0,1,0,1,99.26241195786639,1091.8865315365304,electronic-check,0,0
C1724,4,month-to-month,0,1,1,1,dsl,1,1,1,0,81.40506497847981,325.62025991391926,electronic-check,0,0
C1725,47,two-year,0,1,0,1,fiber,0,0,0,1,90.34915762163976,4246.410408217069,mailed-check,0,0
C1726,36,month-to-month,0,1,0,1,dsl,1,1,0,0,80.20877229634308,2887.515802668351,mailed-check,0,1
C1727,43,two-year,0,0,0,0,fiber,0,1,1,1,126.4244113082745,5436.249686255804,mailed-check,1,0
C1728,14,one-year,0,0,0,1,dsl,0,1,1,0,100.67199337692415,1409.4079072769382,mailed-check,1,0
C1729,42,month-to-month,0,0,1,1,dsl,0,0,0,0,121.10865511045621,5086.5635146391605,bank-transfer,1,0
C1730,47,one-year,1,0,1,1,dsl,1,0,1,0,42.99848975172914,2020.9290183312696,bank-transfer,0,0
C1731,69,two-year,1,0,0,1,fiber,1,0,0,0,53.722440780292125,3706.848413840157,mailed-check,0,0
C1732,45,month-to-month,0,1,1,0,dsl,1,0,0,1,20.0,900.0,mailed-check,1,0
C1733,42,month-to-month,0,0,0,1,fiber,1,1,0,0,58.228358755756005,2445.5910677417523,credit-card,1,0
C1734,20,one-year,0,1,0,1,dsl,0,1,1,1,68.93353247629851,1378.6706495259702,mailed-check,1,0
C1735,22,one-year,0,0,1,1,dsl,0,1,1,0,83.02936200707845,1826.6459641557258,mailed-check,0,0
C1736,46,month-to-month,0,1,0,1,dsl,1,0,1,1,54.07172843266784,2487.2995079027205,electronic-check,1,0
C1737,14,month-to-month,0,1,1,1,fiber,1,0,0,0,92.09203360566542,1289.288470479316,bank-transfer,1,1
C1738,24,month-to-month,0,1,0,1,fiber,1,1,0,0,89.99028952724638,2159.766948653913,mailed-check,1,0
C1739,35,month-to-month,0,1,1,1,dsl,1,0,0,1,55.79283670182372,1952.74928456383,bank-transfer,1,0
C1740,50,month-to-month,0,0,0,1,fiber,0,0,0,1,41.24703684245862,2062.351842122931,bank-transfer,1,0
C1741,14,two-year,0,0,1,1,fiber,1,1,1,0,71.97723457631581,1007.6812840684213,credit-card,0,0
C1742,67,month-to-month,0,0,0,1,dsl,1,0,1,1,72.97966552114717,4889.637589916861,bank-transfer,0,0
C1743,20,one-year,0,1,0,1,fiber,0,0,1,1,51.76783744427697,1035.3567488855394,bank-transfer,1,0
C1744,12,month-to-month,0,0,1,1,dsl,1,1,0,1,62.22374374105708,746.6849248926849,mailed-check,0,1
C1745,18,month-to-month,0,0,0,1,fiber,0,0,0,0,27.464224263902572,494.3560367502463,electronic-check,1,1
C1746,33,month-to-month,1,0,1,1,fiber,1,1,1,1,90.3565166178833,2981.765048390149,mailed-check,1,0
C1747,67,month-to-month,0,0,1,1,dsl,0,1,0,0,90.84198564678226,6086.413038334412,mailed-check,0,0
C1748,51,one-year,0,1,0,1,dsl,1,0,1,1,71.46961610559828,3644.950421385512,electronic-check,0,0
